Datetime,BTCUSDT,ETHUSDT,MATICUSDT,MANAUSDT
2023-03-28 20:54:03,27427.05,1788.62,1.0985,0.5787
2023-03-28 20:55:03,27436.57,1786.63,1.1009,0.5789
2023-03-28 20:56:02,27423.71,1784.45,1.0987,0.5785
2023-03-28 20:57:02,27449.5,1786.73,1.0997,0.5789
2023-03-28 20:58:02,27412.8,1784.74,1.0997,0.5784
2023-03-28 20:59:02,27398.38,1783.71,1.0993,0.5787
2023-03-28 21:00:02,27437.46,1786.95,1.1022,0.5793
2023-03-28 21:01:02,27432.46,1785.43,1.1004,0.5791
2023-03-28 21:02:02,27418.29,1784.52,1.1004,0.5792
2023-03-28 21:03:02,27397.99,1783.73,1.1,0.5794
2023-03-28 21:04:02,27388.5,1783.34,1.0983,0.5792
2023-03-28 21:05:03,27377.3,1782.6,1.0979,0.5791
2023-03-28 21:06:02,27376.99,1782.93,1.0971,0.5784
2023-03-28 21:07:02,27349.67,1780.67,1.0948,0.5781
2023-03-28 21:08:02,27374.82,1782.25,1.0952,0.5778
2023-03-28 21:09:02,27365.0,1782.01,1.0958,0.578
2023-03-28 21:10:02,27363.3,1782.08,1.0943,0.5783
2023-03-28 21:11:02,27368.5,1782.58,1.0963,0.5786
2023-03-28 21:12:03,27358.05,1782.22,1.0953,0.5784
2023-03-28 21:13:03,27352.48,1781.75,1.0955,0.5787
2023-03-28 21:14:03,27349.29,1781.68,1.095,0.5791
2023-03-28 21:15:02,27325.35,1780.92,1.0934,0.5784
2023-03-28 21:16:02,27299.99,1779.41,1.0926,0.5778
2023-03-28 21:17:02,27296.19,1779.21,1.0924,0.5777
2023-03-28 21:18:02,27316.57,1780.91,1.0935,0.5777
2023-03-28 21:19:02,27335.14,1781.4,1.0938,0.578
2023-03-28 21:20:02,27333.43,1781.24,1.0938,0.5778
2023-03-28 21:21:02,27323.49,1780.58,1.0941,0.5776
2023-03-28 21:22:02,27305.01,1779.44,1.0939,0.5772
2023-03-28 21:23:02,27299.99,1778.83,1.094,0.5767
2023-03-28 21:24:02,27291.29,1778.73,1.0932,0.5765
2023-03-28 21:25:03,27310.6,1779.76,1.0943,0.577
2023-03-28 21:26:02,27319.38,1780.92,1.0951,0.5776
2023-03-28 21:27:02,27313.42,1780.15,1.0939,0.5775
2023-03-28 21:28:02,27330.29,1781.15,1.0945,0.5775
2023-03-28 21:29:02,27335.52,1780.83,1.094,0.5775
2023-03-28 21:30:02,27350.63,1782.0,1.0951,0.5781
2023-03-28 21:31:02,27328.55,1780.56,1.0941,0.5776
2023-03-28 21:32:02,27322.39,1779.71,1.093,0.5768
2023-03-28 21:33:03,27328.59,1779.95,1.0936,0.5767
2023-03-28 21:34:02,27327.24,1779.63,1.0927,0.5763
2023-03-28 21:35:03,27335.7,1780.32,1.0937,0.5767
2023-03-28 21:36:03,27325.57,1779.44,1.0931,0.5766
2023-03-28 21:37:03,27327.99,1779.48,1.0932,0.5765
2023-03-28 21:38:03,27327.96,1779.19,1.0932,0.5768
2023-03-28 21:39:02,27338.73,1779.17,1.0941,0.5772
2023-03-28 21:40:02,27323.44,1778.35,1.0929,0.577
2023-03-28 21:41:02,27325.98,1778.57,1.0936,0.5774
2023-03-28 21:42:02,27327.99,1778.73,1.094,0.5777
2023-03-28 21:43:02,27315.21,1777.75,1.0927,0.577
2023-03-28 21:44:02,27291.85,1776.6,1.0917,0.5765
2023-03-28 21:45:02,27310.46,1777.74,1.0921,0.5767
2023-03-28 21:46:02,27286.73,1776.07,1.0911,0.5762
2023-03-28 21:47:02,27287.98,1776.04,1.0893,0.5763
2023-03-28 21:48:02,27300.83,1777.32,1.0899,0.5765
2023-03-28 21:49:02,27315.18,1776.82,1.0899,0.5766
2023-03-28 21:50:02,27250.31,1772.73,1.088,0.5751
2023-03-28 21:51:02,27273.41,1774.25,1.0887,0.5758
2023-03-28 21:52:02,27276.99,1774.64,1.0895,0.5759
2023-03-28 21:53:02,27276.41,1774.36,1.09,0.5759
2023-03-28 21:54:02,27276.59,1774.35,1.0903,0.5761
2023-03-28 21:55:02,27285.6,1774.65,1.0905,0.5759
2023-03-28 21:56:02,27289.57,1774.69,1.091,0.5761
2023-03-28 21:57:02,27309.41,1775.34,1.0918,0.5759
2023-03-28 21:58:02,27305.12,1775.12,1.0916,0.5762
2023-03-28 21:59:02,27323.2,1775.97,1.0921,0.5767
2023-03-28 22:00:02,27307.2,1774.92,1.0911,0.5762
2023-03-28 22:01:02,27305.96,1774.49,1.0908,0.5761
2023-03-28 22:02:02,27293.2,1773.41,1.0906,0.576
2023-03-28 22:03:02,27303.28,1774.51,1.0919,0.5767
2023-03-28 22:04:02,27316.18,1775.01,1.092,0.5767
2023-03-28 22:05:03,27321.53,1775.62,1.0924,0.5767
2023-03-28 22:06:03,27296.91,1774.05,1.0921,0.5768
2023-03-28 22:07:02,27276.81,1773.06,1.0916,0.5763
2023-03-28 22:08:02,27284.88,1773.88,1.0922,0.5763
2023-03-28 22:09:02,27279.0,1773.48,1.0914,0.5761
2023-03-28 22:10:03,27275.21,1773.1,1.0917,0.576
2023-03-28 22:11:03,27275.59,1772.4,1.091,0.5757
2023-03-28 22:12:03,27276.47,1772.13,1.0909,0.5752
2023-03-28 22:13:03,27245.95,1770.09,1.0897,0.5743
2023-03-28 22:14:03,27261.6,1770.95,1.0901,0.5745
2023-03-28 22:15:03,27240.07,1769.33,1.0894,0.5739
2023-03-28 22:16:03,27240.03,1770.71,1.0893,0.5739
2023-03-28 22:17:03,27255.43,1771.13,1.0895,0.5739
2023-03-28 22:18:02,27261.19,1770.92,1.0895,0.5742
2023-03-28 22:19:03,27253.52,1770.7,1.0894,0.5739
2023-03-28 22:20:03,27256.99,1770.81,1.089,0.5739
2023-03-28 22:21:03,27264.6,1771.41,1.0893,0.5739
2023-03-28 22:22:02,27285.4,1773.29,1.0908,0.5743
2023-03-28 22:23:02,27276.73,1773.0,1.0901,0.574
2023-03-28 22:24:02,27278.01,1773.28,1.0906,0.5741
2023-03-28 22:25:02,27273.03,1773.03,1.0898,0.5741
2023-03-28 22:26:02,27267.01,1773.0,1.0903,0.5738
2023-03-28 22:27:02,27269.53,1773.19,1.0906,0.5739
2023-03-28 22:28:02,27253.65,1773.0,1.0896,0.5736
2023-03-28 22:29:02,27253.66,1773.01,1.0898,0.5736
2023-03-28 22:30:02,27263.45,1773.8,1.0899,0.5737
2023-03-28 22:31:02,27265.68,1774.27,1.0904,0.5738
2023-03-28 22:32:02,27255.41,1773.0,1.0898,0.5737
2023-03-28 22:33:03,27241.29,1771.62,1.0889,0.5731
2023-03-28 22:34:03,27242.71,1771.94,1.0897,0.5732
2023-03-28 22:35:03,27249.99,1772.02,1.0905,0.5733
2023-03-28 22:36:02,27248.25,1771.84,1.0905,0.5735
2023-03-28 22:37:02,27246.22,1771.32,1.0895,0.5734
2023-03-28 22:38:02,27240.48,1771.12,1.0895,0.5734
2023-03-28 22:39:03,27235.2,1770.96,1.0895,0.5734
2023-03-28 22:40:03,27231.38,1770.78,1.0894,0.5734
2023-03-28 22:41:03,27220.74,1770.65,1.0891,0.5733
2023-03-28 22:42:02,27225.17,1770.99,1.0888,0.5733
2023-03-28 22:43:03,27238.85,1771.63,1.0891,0.5734
2023-03-28 22:44:03,27250.96,1772.2,1.089,0.5735
2023-03-28 22:45:03,27253.95,1771.99,1.0891,0.5736
2023-03-28 22:46:03,27247.0,1771.9,1.0888,0.5735
2023-03-28 22:47:03,27232.46,1771.4,1.0881,0.5732
2023-03-28 22:48:03,27213.05,1770.43,1.0853,0.5723
2023-03-28 22:49:03,27200.0,1769.62,1.0861,0.5714
2023-03-28 22:50:03,27152.51,1766.97,1.0843,0.5706
2023-03-28 22:51:02,27133.0,1765.01,1.0831,0.5706
2023-03-28 22:52:02,27169.9,1767.38,1.0837,0.5711
2023-03-28 22:53:02,27189.91,1769.26,1.0858,0.5717
2023-03-28 22:54:02,27185.91,1768.82,1.0858,0.572
2023-03-28 22:55:02,27162.4,1767.0,1.0833,0.5716
2023-03-28 22:56:02,27170.0,1767.22,1.0837,0.5711
2023-03-28 22:57:02,27178.47,1767.6,1.0831,0.5712
2023-03-28 22:58:03,27191.99,1768.78,1.0842,0.5718
2023-03-28 22:59:02,27179.77,1768.29,1.083,0.5715
2023-03-28 23:00:02,27190.54,1769.05,1.0827,0.5714
2023-03-28 23:01:02,27169.99,1768.13,1.0826,0.5714
2023-03-28 23:02:02,27149.28,1767.08,1.0817,0.5711
2023-03-28 23:03:03,27196.01,1770.66,1.0834,0.5721
2023-03-28 23:04:03,27179.19,1769.72,1.0831,0.5718
2023-03-28 23:05:02,27187.0,1770.49,1.0835,0.5726
2023-03-28 23:06:02,27191.39,1771.19,1.0846,0.5727
2023-03-28 23:07:02,27190.32,1771.31,1.0845,0.5727
2023-03-28 23:08:02,27177.66,1771.32,1.0845,0.5733
2023-03-28 23:09:03,27192.0,1772.05,1.0852,0.5736
2023-03-28 23:10:03,27176.98,1771.57,1.0845,0.5732
2023-03-28 23:11:02,27188.42,1771.98,1.0857,0.5736
2023-03-28 23:12:03,27192.85,1771.73,1.085,0.5734
2023-03-28 23:13:02,27196.57,1771.79,1.0855,0.5736
2023-03-28 23:14:03,27184.76,1771.01,1.0847,0.573
2023-03-28 23:15:03,27198.9,1771.76,1.0855,0.5737
2023-03-28 23:16:02,27202.73,1772.06,1.0855,0.5739
2023-03-28 23:17:02,27221.53,1772.31,1.0852,0.5737
2023-03-28 23:18:02,27210.06,1771.84,1.0849,0.5735
2023-03-28 23:19:02,27200.0,1771.22,1.0846,0.5734
2023-03-28 23:20:03,27192.84,1771.2,1.0842,0.5733
2023-03-28 23:21:02,27184.35,1770.33,1.0838,0.5731
2023-03-28 23:22:03,27180.07,1770.0,1.0838,0.5729
2023-03-28 23:23:03,27184.67,1770.4,1.0844,0.5731
2023-03-28 23:24:02,27188.69,1770.4,1.0847,0.5731
2023-03-28 23:25:02,27192.88,1770.82,1.0844,0.573
2023-03-28 23:26:02,27195.69,1770.91,1.0848,0.573
2023-03-28 23:27:03,27216.94,1771.71,1.0856,0.5735
2023-03-28 23:28:03,27230.41,1772.62,1.0874,0.5746
2023-03-28 23:29:03,27218.48,1772.14,1.0872,0.5746
2023-03-28 23:30:03,27213.54,1771.84,1.0864,0.5745
2023-03-28 23:31:03,27217.33,1771.99,1.0866,0.5744
2023-03-28 23:32:03,27199.99,1771.1,1.0853,0.5742
2023-03-28 23:33:03,27186.66,1770.74,1.0855,0.574
2023-03-28 23:34:03,27198.47,1771.42,1.0859,0.574
2023-03-28 23:35:03,27191.03,1770.44,1.0861,0.5737
2023-03-28 23:36:03,27188.1,1770.04,1.0859,0.5737
2023-03-28 23:37:03,27182.19,1769.93,1.0855,0.5736
2023-03-28 23:38:03,27194.12,1770.33,1.0859,0.5735
2023-03-28 23:39:02,27204.4,1770.59,1.0857,0.5741
2023-03-28 23:40:02,27210.18,1770.86,1.0862,0.5744
2023-03-28 23:41:02,27195.15,1770.15,1.0852,0.5742
2023-03-28 23:42:02,27180.0,1769.33,1.0841,0.5737
2023-03-28 23:43:02,27174.39,1768.85,1.0838,0.5732
2023-03-28 23:44:02,27182.91,1768.98,1.0836,0.5732
2023-03-28 23:45:02,27176.48,1768.12,1.0833,0.5734
2023-03-28 23:46:03,27182.55,1768.45,1.0836,0.5731
2023-03-28 23:47:02,27187.82,1769.01,1.0842,0.5733
2023-03-28 23:48:02,27195.12,1769.44,1.0843,0.5735
2023-03-28 23:49:02,27194.08,1769.71,1.0852,0.5738
2023-03-28 23:50:02,27188.72,1769.24,1.0846,0.5738
2023-03-28 23:51:02,27182.55,1768.56,1.0845,0.5737
2023-03-28 23:52:02,27186.4,1769.02,1.0847,0.574
2023-03-28 23:53:03,27194.75,1769.49,1.0848,0.5741
2023-03-28 23:54:03,27199.99,1769.59,1.0849,0.5744
2023-03-28 23:55:03,27196.62,1769.73,1.0848,0.5744
2023-03-28 23:56:03,27186.77,1769.21,1.0842,0.5738
2023-03-28 23:57:02,27193.99,1769.59,1.0845,0.5742
2023-03-28 23:58:02,27205.27,1769.94,1.0853,0.5744
2023-03-28 23:59:02,27205.26,1769.88,1.0856,0.5745
2023-03-29 00:00:02,27218.4,1770.51,1.0859,0.5747
2023-03-29 00:01:02,27225.13,1771.72,1.0867,0.5747
2023-03-29 00:02:02,27247.34,1772.15,1.0878,0.5748
2023-03-29 00:03:02,27258.01,1772.68,1.0891,0.5749
2023-03-29 00:04:02,27256.74,1772.79,1.0888,0.5748
2023-03-29 00:05:03,27255.19,1773.01,1.0894,0.5754
2023-03-29 00:06:02,27262.7,1773.27,1.0902,0.5754
2023-03-29 00:07:02,27282.11,1775.0,1.0907,0.576
2023-03-29 00:08:02,27281.71,1776.25,1.0913,0.5769
2023-03-29 00:09:02,27258.95,1774.74,1.0903,0.5762
2023-03-29 00:10:02,27261.99,1774.92,1.0905,0.5764
2023-03-29 00:11:02,27248.42,1774.01,1.0898,0.576
2023-03-29 00:12:02,27257.24,1775.48,1.0904,0.5762
2023-03-29 00:13:02,27228.84,1773.34,1.0893,0.5756
2023-03-29 00:14:03,27228.06,1773.42,1.0885,0.5753
2023-03-29 00:15:02,27224.39,1773.14,1.088,0.5752
2023-03-29 00:16:02,27227.49,1773.21,1.0887,0.5755
2023-03-29 00:17:02,27210.99,1771.9,1.0888,0.5751
2023-03-29 00:18:03,27224.6,1772.64,1.0889,0.575
2023-03-29 00:19:02,27245.11,1774.09,1.0901,0.5758
2023-03-29 00:20:03,27252.53,1774.05,1.0906,0.576
2023-03-29 00:21:03,27255.67,1774.85,1.0905,0.5761
2023-03-29 00:22:02,27263.1,1774.75,1.0899,0.5761
2023-03-29 00:23:03,27261.98,1774.89,1.0898,0.5761
2023-03-29 00:24:02,27262.82,1774.64,1.0882,0.5758
2023-03-29 00:25:02,27270.49,1775.77,1.0889,0.5762
2023-03-29 00:26:02,27267.65,1775.52,1.0883,0.5765
2023-03-29 00:27:02,27264.14,1775.95,1.0883,0.5764
2023-03-29 00:28:03,27275.49,1776.42,1.0893,0.577
2023-03-29 00:29:02,27289.39,1776.72,1.0894,0.5775
2023-03-29 00:30:02,27275.64,1775.6,1.0891,0.5767
2023-03-29 00:31:03,27282.4,1776.14,1.089,0.5769
2023-03-29 00:32:03,27296.8,1776.76,1.0887,0.577
2023-03-29 00:33:02,27290.0,1775.83,1.0882,0.5768
2023-03-29 00:34:02,27268.53,1775.29,1.0873,0.5765
2023-03-29 00:35:03,27255.89,1774.23,1.0869,0.576
2023-03-29 00:36:02,27270.0,1775.6,1.0876,0.5763
2023-03-29 00:37:03,27255.0,1774.38,1.0863,0.5755
2023-03-29 00:38:03,27255.0,1774.41,1.0863,0.5757
2023-03-29 00:39:03,27249.99,1773.85,1.086,0.5753
2023-03-29 00:40:02,27258.54,1774.12,1.0856,0.5752
2023-03-29 00:41:02,27252.8,1773.5,1.085,0.5751
2023-03-29 00:42:02,27246.24,1771.96,1.0847,0.5749
2023-03-29 00:43:03,27270.16,1772.89,1.0859,0.5753
2023-03-29 00:44:03,27281.22,1772.89,1.086,0.5755
2023-03-29 00:45:02,27290.0,1772.9,1.0866,0.576
2023-03-29 00:46:02,27301.84,1774.73,1.0882,0.5764
2023-03-29 00:47:03,27295.63,1774.58,1.0877,0.5765
2023-03-29 00:48:03,27289.18,1774.01,1.0875,0.5762
2023-03-29 00:49:03,27298.86,1774.51,1.0877,0.5763
2023-03-29 00:50:03,27278.89,1773.58,1.0868,0.5763
2023-03-29 00:51:02,27297.76,1774.67,1.0883,0.5766
2023-03-29 00:52:02,27278.04,1773.65,1.0872,0.5765
2023-03-29 00:53:03,27281.19,1774.6,1.088,0.5766
2023-03-29 00:54:02,27259.49,1773.42,1.0871,0.5766
2023-03-29 00:55:02,27269.99,1773.58,1.0868,0.5761
2023-03-29 00:56:02,27284.77,1774.64,1.088,0.5764
2023-03-29 00:57:03,27270.39,1773.27,1.0867,0.5757
2023-03-29 00:58:03,27258.37,1771.84,1.086,0.5756
2023-03-29 00:59:03,27257.51,1772.32,1.0855,0.5755
2023-03-29 01:00:02,27262.37,1773.12,1.086,0.5757
2023-03-29 01:01:02,27265.73,1773.03,1.0872,0.5757
2023-03-29 01:02:02,27264.62,1773.43,1.0867,0.5752
2023-03-29 01:03:03,27275.54,1774.11,1.0875,0.5756
2023-03-29 01:04:02,27284.0,1774.52,1.0879,0.5755
2023-03-29 01:05:02,27284.11,1774.22,1.0879,0.5758
2023-03-29 01:06:02,27260.1,1772.67,1.0856,0.5745
2023-03-29 01:07:02,27277.55,1773.69,1.0873,0.5754
2023-03-29 01:08:02,27278.15,1774.15,1.0882,0.5756
2023-03-29 01:09:02,27283.58,1774.55,1.0886,0.5755
2023-03-29 01:10:02,27278.01,1773.92,1.0877,0.5754
2023-03-29 01:11:03,27290.24,1774.29,1.0878,0.5755
2023-03-29 01:12:03,27292.09,1774.6,1.0878,0.5758
2023-03-29 01:13:03,27284.49,1774.31,1.0879,0.576
2023-03-29 01:14:03,27275.56,1773.91,1.087,0.5751
2023-03-29 01:15:03,27268.31,1773.47,1.0862,0.5749
2023-03-29 01:16:03,27273.18,1773.74,1.0862,0.5746
2023-03-29 01:17:03,27268.76,1773.32,1.086,0.5746
2023-03-29 01:18:02,27272.49,1774.03,1.0865,0.5751
2023-03-29 01:19:02,27293.5,1775.15,1.0881,0.575
2023-03-29 01:20:02,27291.99,1775.08,1.089,0.5754
2023-03-29 01:21:02,27299.84,1775.82,1.0898,0.5759
2023-03-29 01:22:02,27293.69,1776.61,1.09,0.5761
2023-03-29 01:23:02,27296.47,1776.51,1.0888,0.5761
2023-03-29 01:24:02,27298.11,1777.0,1.0892,0.5758
2023-03-29 01:25:03,27319.62,1777.03,1.0891,0.576
2023-03-29 01:26:02,27299.36,1775.81,1.0885,0.5759
2023-03-29 01:27:02,27285.96,1775.03,1.0886,0.5757
2023-03-29 01:28:02,27294.49,1775.54,1.0892,0.5758
2023-03-29 01:29:02,27306.51,1776.12,1.0892,0.5762
2023-03-29 01:30:02,27307.13,1775.81,1.0886,0.5759
2023-03-29 01:31:03,27290.0,1774.8,1.088,0.5757
2023-03-29 01:32:02,27287.34,1774.88,1.0879,0.5758
2023-03-29 01:33:02,27286.55,1774.61,1.0874,0.575
2023-03-29 01:34:02,27282.78,1774.72,1.0876,0.5749
2023-03-29 01:35:02,27284.33,1774.84,1.0875,0.5749
2023-03-29 01:36:02,27293.49,1775.4,1.088,0.5748
2023-03-29 01:37:02,27283.96,1774.7,1.0874,0.5744
2023-03-29 01:38:03,27289.79,1775.2,1.0875,0.5745
2023-03-29 01:39:02,27305.5,1776.27,1.0893,0.5752
2023-03-29 01:40:02,27302.79,1776.32,1.089,0.5756
2023-03-29 01:41:03,27298.02,1776.25,1.0893,0.5763
2023-03-29 01:42:03,27286.01,1775.35,1.0876,0.5757
2023-03-29 01:43:02,27274.48,1774.88,1.0867,0.575
2023-03-29 01:44:02,27269.0,1774.68,1.0863,0.5749
2023-03-29 01:45:02,27280.27,1775.0,1.0868,0.5753
2023-03-29 01:46:02,27275.76,1774.66,1.0861,0.5748
2023-03-29 01:47:02,27263.42,1774.18,1.0852,0.575
2023-03-29 01:48:02,27257.98,1773.23,1.0849,0.5746
2023-03-29 01:49:02,27243.99,1773.15,1.0845,0.575
2023-03-29 01:50:02,27261.52,1774.08,1.0855,0.5753
2023-03-29 01:51:03,27284.75,1776.0,1.0873,0.5758
2023-03-29 01:52:02,27286.98,1776.07,1.087,0.5758
2023-03-29 01:53:02,27288.01,1776.02,1.0865,0.5755
2023-03-29 01:54:03,27282.75,1776.0,1.0864,0.5752
2023-03-29 01:55:03,27270.24,1775.39,1.0855,0.5751
2023-03-29 01:56:02,27283.78,1776.08,1.0865,0.5754
2023-03-29 01:57:02,27286.43,1776.45,1.0863,0.5752
2023-03-29 01:58:02,27264.15,1774.59,1.0854,0.5744
2023-03-29 01:59:02,27277.0,1775.8,1.0863,0.575
2023-03-29 02:00:02,27268.74,1775.48,1.0864,0.5748
2023-03-29 02:01:02,27277.04,1776.39,1.0875,0.5748
2023-03-29 02:02:02,27282.28,1777.22,1.0873,0.5748
2023-03-29 02:03:02,27287.94,1777.67,1.0879,0.5751
2023-03-29 02:04:02,27280.0,1776.78,1.0879,0.5753
2023-03-29 02:05:02,27291.58,1777.8,1.0888,0.5757
2023-03-29 02:06:03,27288.16,1777.61,1.0878,0.5756
2023-03-29 02:07:03,27279.59,1777.19,1.0876,0.5755
2023-03-29 02:08:02,27288.37,1778.14,1.0884,0.5759
2023-03-29 02:09:02,27280.0,1777.62,1.0881,0.5758
2023-03-29 02:10:02,27271.19,1776.68,1.0874,0.5757
2023-03-29 02:11:02,27291.99,1778.0,1.0893,0.5763
2023-03-29 02:12:02,27324.34,1780.46,1.0907,0.5772
2023-03-29 02:13:03,27312.02,1779.38,1.0904,0.5767
2023-03-29 02:14:02,27335.57,1780.42,1.0913,0.577
2023-03-29 02:15:02,27336.01,1780.77,1.0919,0.5775
2023-03-29 02:16:02,27350.0,1781.46,1.0926,0.5779
2023-03-29 02:17:02,27362.43,1782.3,1.0936,0.5783
2023-03-29 02:18:02,27397.13,1783.6,1.095,0.5787
2023-03-29 02:19:02,27421.99,1786.39,1.0963,0.5794
2023-03-29 02:20:02,27449.99,1787.25,1.0973,0.5794
2023-03-29 02:21:03,27449.19,1785.94,1.096,0.5795
2023-03-29 02:22:03,27413.7,1783.83,1.0947,0.5785
2023-03-29 02:23:03,27408.19,1783.55,1.0954,0.5787
2023-03-29 02:24:03,27416.16,1783.6,1.0954,0.5784
2023-03-29 02:25:03,27409.55,1782.95,1.0952,0.5785
2023-03-29 02:26:03,27405.41,1783.29,1.0951,0.5787
2023-03-29 02:27:03,27402.41,1782.86,1.095,0.5779
2023-03-29 02:28:02,27411.39,1782.69,1.0948,0.5782
2023-03-29 02:29:02,27409.99,1782.7,1.0952,0.5782
2023-03-29 02:30:03,27399.72,1782.52,1.095,0.5781
2023-03-29 02:31:02,27406.41,1782.68,1.0944,0.5784
2023-03-29 02:32:02,27406.41,1782.97,1.0949,0.5782
2023-03-29 02:33:02,27394.4,1782.13,1.0945,0.5784
2023-03-29 02:34:02,27391.59,1781.63,1.0947,0.5779
2023-03-29 02:35:02,27391.18,1781.54,1.0944,0.5777
2023-03-29 02:36:02,27386.5,1780.68,1.0938,0.5777
2023-03-29 02:37:02,27382.64,1780.04,1.0932,0.5771
2023-03-29 02:38:02,27366.0,1779.42,1.0923,0.5771
2023-03-29 02:39:02,27363.64,1779.2,1.0921,0.5774
2023-03-29 02:40:02,27364.41,1778.99,1.0922,0.5776
2023-03-29 02:41:02,27400.0,1781.3,1.0941,0.5786
2023-03-29 02:42:02,27411.69,1781.32,1.0944,0.5786
2023-03-29 02:43:03,27392.43,1780.84,1.0947,0.5787
2023-03-29 02:44:02,27385.6,1780.63,1.0948,0.5787
2023-03-29 02:45:02,27364.35,1779.75,1.0942,0.578
2023-03-29 02:46:02,27354.78,1779.26,1.0925,0.5774
2023-03-29 02:47:03,27325.47,1777.19,1.0906,0.5771
2023-03-29 02:48:02,27328.54,1778.04,1.0914,0.5771
2023-03-29 02:49:02,27307.6,1777.23,1.0905,0.5773
2023-03-29 02:50:02,27310.77,1776.91,1.0908,0.5776
2023-03-29 02:51:02,27308.94,1776.99,1.0908,0.5773
2023-03-29 02:52:02,27314.17,1777.14,1.09,0.5767
2023-03-29 02:53:02,27304.75,1776.47,1.0895,0.5767
2023-03-29 02:54:02,27313.25,1776.9,1.0896,0.5767
2023-03-29 02:55:02,27324.0,1777.89,1.0899,0.577
2023-03-29 02:56:03,27325.0,1778.38,1.0905,0.5775
2023-03-29 02:57:02,27326.5,1778.48,1.09,0.5773
2023-03-29 02:58:02,27315.57,1777.72,1.0899,0.5773
2023-03-29 02:59:02,27320.47,1778.3,1.0911,0.5773
2023-03-29 03:00:03,27326.55,1778.82,1.0914,0.5776
2023-03-29 03:01:02,27318.0,1778.64,1.0916,0.5779
2023-03-29 03:02:03,27317.49,1778.97,1.0921,0.5781
2023-03-29 03:03:03,27313.73,1778.73,1.0912,0.5779
2023-03-29 03:04:03,27323.63,1779.01,1.0912,0.5778
2023-03-29 03:05:02,27317.77,1778.35,1.0907,0.5775
2023-03-29 03:06:02,27319.38,1778.99,1.0911,0.5774
2023-03-29 03:07:02,27323.49,1779.02,1.0911,0.5776
2023-03-29 03:08:03,27315.29,1778.89,1.0911,0.5777
2023-03-29 03:09:04,27315.01,1779.31,1.0912,0.578
2023-03-29 03:10:03,27319.41,1779.24,1.0913,0.578
2023-03-29 03:11:03,27317.11,1779.12,1.092,0.5781
2023-03-29 03:12:02,27319.49,1779.51,1.0924,0.578
2023-03-29 03:13:02,27316.87,1779.31,1.0921,0.5782
2023-03-29 03:14:02,27311.01,1778.93,1.0926,0.5779
2023-03-29 03:15:02,27309.29,1779.22,1.093,0.5783
2023-03-29 03:16:02,27308.87,1779.21,1.0931,0.5783
2023-03-29 03:17:02,27298.54,1777.9,1.0917,0.578
2023-03-29 03:18:02,27304.3,1777.78,1.0912,0.5773
2023-03-29 03:19:02,27304.78,1777.97,1.0926,0.578
2023-03-29 03:20:02,27299.27,1777.39,1.092,0.5779
2023-03-29 03:21:02,27309.99,1778.21,1.093,0.5782
2023-03-29 03:22:02,27333.12,1779.22,1.0939,0.5785
2023-03-29 03:23:02,27353.23,1780.0,1.0953,0.5789
2023-03-29 03:24:02,27347.61,1779.92,1.0951,0.5787
2023-03-29 03:25:02,27345.63,1779.89,1.0949,0.5788
2023-03-29 03:26:02,27341.31,1779.77,1.0942,0.5787
2023-03-29 03:27:03,27363.21,1781.28,1.0955,0.5787
2023-03-29 03:28:03,27373.35,1781.75,1.0957,0.5793
2023-03-29 03:29:03,27371.77,1781.84,1.0958,0.5793
2023-03-29 03:30:03,27360.0,1781.65,1.096,0.5796
2023-03-29 03:31:03,27356.79,1781.5,1.0961,0.5796
2023-03-29 03:32:03,27356.41,1781.37,1.0957,0.5793
2023-03-29 03:33:03,27364.36,1781.57,1.0966,0.5795
2023-03-29 03:34:03,27360.01,1781.35,1.0962,0.5796
2023-03-29 03:35:03,27371.77,1781.69,1.0958,0.5796
2023-03-29 03:36:03,27370.14,1781.27,1.0952,0.5793
2023-03-29 03:37:03,27374.66,1781.27,1.0959,0.5794
2023-03-29 03:38:03,27380.87,1781.07,1.0957,0.5796
2023-03-29 03:39:02,27380.0,1780.75,1.0951,0.5794
2023-03-29 03:40:02,27378.01,1780.54,1.0949,0.5794
2023-03-29 03:41:02,27384.83,1781.05,1.0961,0.5799
2023-03-29 03:42:02,27367.43,1779.99,1.0948,0.5794
2023-03-29 03:43:02,27362.6,1779.43,1.0945,0.5794
2023-03-29 03:44:03,27361.53,1779.67,1.0946,0.5793
2023-03-29 03:45:02,27362.27,1779.79,1.0946,0.5796
2023-03-29 03:46:02,27378.5,1779.59,1.0946,0.5797
2023-03-29 03:47:03,27386.88,1779.98,1.0947,0.5797
2023-03-29 03:48:03,27378.77,1779.22,1.0945,0.5795
2023-03-29 03:49:02,27366.01,1778.45,1.0938,0.5794
2023-03-29 03:50:03,27362.36,1778.24,1.0937,0.5791
2023-03-29 03:51:03,27360.37,1778.01,1.0936,0.579
2023-03-29 03:52:02,27369.53,1778.8,1.0945,0.5791
2023-03-29 03:53:02,27361.53,1778.06,1.0937,0.5791
2023-03-29 03:54:02,27372.21,1778.6,1.0945,0.5792
2023-03-29 03:55:02,27369.2,1778.21,1.0939,0.5789
2023-03-29 03:56:02,27407.87,1780.62,1.0954,0.5794
2023-03-29 03:57:02,27406.19,1780.76,1.0952,0.5795
2023-03-29 03:58:03,27402.79,1780.34,1.0952,0.5793
